"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Muscle|Intracellular|Aciclovir|Concentration [µmol/l]"
13,1089,0.05207612,0.03715727
13,1092,0.05140029,0.03662831
13,1095,0.05073417,0.03610757
13,1098,0.05007763,0.0355949
13,1101,0.04943051,0.03509019
13,1104,0.04879267,0.0345933
13,1107,0.04816395,0.03410409
13,1110,0.04754423,0.03362245
13,1113,0.04693335,0.03314825
13,1116,0.04633118,0.03268136
13,1119,0.04573759,0.03222167
13,1122,0.04515244,0.03176907
13,1125,0.04457561,0.03132342
13,1128,0.04400696,0.03088462
13,1131,0.04344637,0.03045256
13,1134,0.0428937,0.03002713
13,1137,0.04234886,0.02960822
13,1140,0.0418117,0.02919571
13,1143,0.04128212,0.02878952
13,1146,0.04075999,0.02838953
13,1149,0.0402452,0.02799564
13,1152,0.03973764,0.02760776
13,1155,0.03923723,0.02722581
13,1158,0.03874385,0.02684968
13,1161,0.03825737,0.02647928
13,1164,0.0377777,0.02611451
13,1167,0.03730473,0.02575528
13,1170,0.03683836,0.02540151
13,1173,0.03637849,0.02505309
13,1176,0.03592502,0.02470995
13,1179,0.03547785,0.024372
13,1182,0.03503689,0.02403916
13,1185,0.03460204,0.02371133
13,1188,0.0341732,0.02338844
13,1191,0.03375028,0.0230704
13,1194,0.03333318,0.02275713
13,1197,0.03292182,0.02244856
13,1200,0.0325161,0.02214459
13,1203,0.03211593,0.02184516
13,1206,0.03172123,0.02155017
13,1209,0.03133189,0.02125956
13,1212,0.03094784,0.02097325
13,1215,0.03056901,0.02069118
13,1218,0.03019535,0.02041331
13,1221,0.02982678,0.02013956
13,1224,0.02946322,0.01986989
13,1227,0.0291046,0.01960421
13,1230,0.02875084,0.01934246
13,1233,0.02840188,0.01908459
13,1236,0.02805763,0.01883053
13,1239,0.02771804,0.01858022
13,1242,0.02738304,0.01833361
13,1245,0.02705255,0.01809063
13,1248,0.0267265,0.01785122
13,1251,0.02640483,0.01761532
13,1254,0.02608747,0.01738288
13,1257,0.02577439,0.01715387
13,1260,0.0254655,0.01692822
13,1263,0.02516074,0.01670587
13,1266,0.02486004,0.01648676
13,1269,0.02456334,0.01627084
13,1272,0.02427057,0.01605804
13,1275,0.02398172,0.01584837
13,1278,0.0236967,0.01564175
13,1281,0.02341546,0.01543812
13,1284,0.02313793,0.01523744
13,1287,0.02286405,0.01503965
13,1290,0.02259378,0.0148447
13,1293,0.02232707,0.01465258
13,1296,0.02206387,0.01446323
13,1299,0.02180412,0.0142766
13,1302,0.02154778,0.01409265
13,1305,0.02129479,0.01391134
13,1308,0.0210451,0.01373262
13,1311,0.02079867,0.01355646
13,1314,0.02055545,0.01338281
13,1317,0.0203154,0.01321165
13,1320,0.02007847,0.01304292
13,1323,0.01984461,0.0128766
13,1326,0.01961379,0.01271265
13,1329,0.01938597,0.01255103
13,1332,0.01916108,0.01239171
13,1335,0.0189391,0.01223464
13,1338,0.01871999,0.01207979
13,1341,0.0185037,0.01192714
13,1344,0.0182902,0.01177665
13,1347,0.01807944,0.01162828
13,1350,0.01787138,0.01148201
13,1353,0.017666,0.01133779
13,1356,0.01746324,0.0111956
13,1359,0.01726307,0.01105541
13,1362,0.01706546,0.01091718
13,1365,0.01687036,0.01078088
13,1368,0.01667775,0.0106465
13,1371,0.01648759,0.01051399
13,1374,0.01629984,0.01038333
13,1377,0.01611447,0.01025449
13,1380,0.01593145,0.01012743
13,1383,0.01575073,0.01000214
13,1386,0.0155723,0.009878593
13,1389,0.01539611,0.009756753
13,1392,0.01522214,0.009636598
13,1395,0.01505036,0.009518101
13,1398,0.01488073,0.009401238
13,1401,0.01471323,0.009285985
13,1404,0.01454782,0.009172316
13,1407,0.01438448,0.009060208
13,1410,0.01422318,0.008949637
13,1413,0.01406389,0.008840582
13,1416,0.01390658,0.008733019
13,1419,0.01375123,0.008626927
13,1422,0.0135978,0.00852228
13,1425,0.01344628,0.008419057
13,1428,0.01329663,0.008317239
13,1431,0.01314883,0.008216803
13,1434,0.01300285,0.008117729
13,1437,0.01285867,0.008019999
13,1440,0.01271627,0.007923591
14,0,0,0
14,1,3.721851,0.02621559
14,2,10.97539,0.1786259
14,3,18.43263,0.4790605
14,4,25.6925,0.9178156
14,5,32.71376,1.483299
14,6,39.47108,2.164761
14,7,45.93854,2.952009
14,8,52.09942,3.835294
14,9,57.94902,4.805367
14,10,63.4926,5.853582
14,11,65.02014,6.945744
14,12,62.73789,7.974572
14,13,59.99225,8.911603
14,14,57.20343,9.760543
14,15,54.43188,10.52757
14,18,46.6496,12.39584
14,21,40.22878,13.73495
14,24,35.26786,14.68256
14,27,31.53855,15.34585
14,30,28.76149,15.8035
14,33,26.69317,16.11216
14,36,25.14238,16.31232
14,39,23.96638,16.43297
14,42,23.06063,16.49504
14,45,22.3495,16.51358
14,48,21.77883,16.49947
14,51,21.30984,16.46067
14,54,20.91453,16.40308
14,57,20.57281,16.33102
14,60,20.27042,16.24768
14,63,19.99722,16.15544
14,66,19.74581,16.05614
14,69,19.5108,15.95122
14,72,19.28831,15.84174
14,75,19.07554,15.72856
14,78,18.87046,15.61237
14,81,18.67155,15.49373
14,84,18.47771,15.37309
14,87,18.28811,15.25081
14,90,18.10216,15.12722
14,93,17.9194,15.00257
14,96,17.73947,14.87712
14,99,17.56211,14.75104
14,102,17.38713,14.62452
14,105,17.21437,14.49771
14,108,17.04371,14.37074
14,111,16.87508,14.24372
14,114,16.70838,14.11678
14,117,16.54356,13.99
14,120,16.38054,13.86348
14,123,16.21928,13.73728
14,126,16.05974,13.61149
14,129,15.90187,13.48616
14,132,15.74565,13.36136
14,135,15.59105,13.23713
14,138,15.43806,13.11352
14,141,15.28665,12.99057
14,144,15.1368,12.86832
14,147,14.9885,12.7468
14,150,14.84172,12.62604
14,153,14.69644,12.50607
14,156,14.55263,12.38692
14,159,14.41029,12.2686
14,162,14.26938,12.15113
14,165,14.12991,12.03454
14,168,13.99184,11.91883
14,171,13.85516,11.80403
14,174,13.71987,11.69013
14,177,13.58594,11.57715
14,180,13.45336,11.4651
14,183,13.32211,11.35398
14,186,13.19219,11.2438
14,189,13.06356,11.13456
14,192,12.93623,11.02627
14,195,12.81018,10.91892
14,198,12.68538,10.81253
14,201,12.56184,10.70708
14,204,12.43953,10.60258
14,207,12.31845,10.49903
14,210,12.19857,10.39643
14,213,12.07989,10.29478
14,216,11.9624,10.19406
14,219,11.84608,10.09428
14,222,11.73092,9.995437
14,225,11.61691,9.897524
14,228,11.50403,9.800536
14,231,11.39228,9.70447
14,234,11.28164,9.609319
14,237,11.1721,9.515079
14,240,11.06366,9.421742
14,243,10.95629,9.329307
14,246,10.84999,9.237761
14,249,10.74475,9.147104
14,252,10.64055,9.057326
14,255,10.53739,8.968422
14,258,10.43525,8.880385
14,261,10.33413,8.793209
14,264,10.23401,8.706884
14,267,10.13489,8.621407
14,270,10.03675,8.536768
14,273,9.939576,8.452962
14,276,9.84337,8.369983
14,279,9.748118,8.287823
14,282,9.653811,8.206474
14,285,9.560436,8.125928
14,288,9.467987,8.046179
14,291,9.376452,7.96722
14,294,9.285824,7.889045
14,297,9.196093,7.811648
14,300,9.107249,7.735019
14,303,9.019283,7.659151
14,306,8.932187,7.584036
14,309,8.845952,7.50967
14,312,8.76057,7.436044
14,315,8.67603,7.363152
14,318,8.592326,7.290987
14,321,8.509448,7.219539
14,324,8.427388,7.148805
14,327,8.346138,7.078775
14,330,8.26569,7.009445
14,333,8.186035,6.940805
14,336,8.107165,6.87285
14,339,8.029074,6.805574
14,342,7.951752,6.738968
14,345,7.875191,6.673028
14,348,7.799385,6.607745
14,351,7.724326,6.543114
14,354,7.650005,6.479127
14,357,7.576416,6.415779
14,360,7.503552,6.353062
14,363,7.431404,6.290971
14,366,7.359966,6.2295
14,369,7.289231,6.168641
14,372,7.219192,6.10839
14,375,7.14984,6.04874
14,378,7.081171,5.989685
14,381,7.013175,5.93122
14,384,6.945848,5.873339
14,387,6.879181,5.816037
14,390,6.813169,5.759302
14,393,6.747806,5.703132
14,396,6.683084,5.647522
14,399,6.618997,5.592466
14,402,6.555539,5.537959
14,405,6.492702,5.483995
14,408,6.430482,5.43057
14,411,6.368872,5.377678
14,414,6.307864,5.325315
14,417,6.247455,5.273475
14,420,6.187636,5.222153
14,423,6.128404,5.171338
14,426,6.069752,5.121027
14,429,6.011674,5.071218
14,432,5.954165,5.021904
14,435,5.897217,4.973082
14,438,5.840827,4.924745
14,441,5.784987,4.876891
14,444,5.729694,4.829513
14,447,5.674941,4.782608
14,450,5.620722,4.73617
14,453,5.567032,4.690195
14,456,5.513868,4.644674
14,459,5.461223,4.599606
14,462,5.409091,4.554985
14,465,5.357468,4.510808
14,468,5.306349,4.46707
14,471,5.255728,4.423766
14,474,5.205601,4.380892
14,477,5.155962,4.338444
14,480,5.106807,4.296416
14,483,5.058132,4.254806
14,486,5.00993,4.213609
14,489,4.962198,4.17282
14,492,4.91493,4.132435
14,495,4.868124,4.09245
14,498,4.821772,4.052861
14,501,4.775871,4.013664
14,504,4.730417,3.974855
14,507,4.685405,3.93643
14,510,4.640831,3.898385
14,513,4.596691,3.860716
14,516,4.552979,3.823419
14,519,4.509692,3.78649
14,522,4.466825,3.749927
14,525,4.424375,3.713725
14,528,4.382337,3.677881
14,531,4.340707,3.64239
14,534,4.299482,3.607249
14,537,4.258656,3.572456
14,540,4.218226,3.538006
14,543,4.178189,3.503895
14,546,4.13854,3.470121
14,549,4.099275,3.43668
14,552,4.06039,3.403569
14,555,4.021883,3.370783
14,558,3.983748,3.338321
14,561,3.945983,3.306178
14,564,3.908584,3.274352
14,567,3.871547,3.24284
14,570,3.834868,3.211637
14,573,3.798544,3.180743
14,576,3.762571,3.150152
14,579,3.726947,3.119862
14,582,3.691666,3.089871
14,585,3.656727,3.060174
14,588,3.622126,3.03077
14,591,3.587859,3.001654
14,594,3.553923,2.972824
14,597,3.520315,2.944278
14,600,3.487031,2.916013
14,603,3.454069,2.888025
14,606,3.421425,2.860312
14,609,3.389096,2.83287
14,612,3.357078,2.805699
14,615,3.32537,2.778794
14,618,3.293967,2.752153
14,621,3.262867,2.725774
14,624,3.232067,2.699653
14,627,3.201564,2.673788
14,630,3.171354,2.648177
14,633,3.141436,2.622817
14,636,3.111805,2.597705
14,639,3.08246,2.572839
14,642,3.053398,2.548216
14,645,3.024615,2.523834
14,648,2.996109,2.499691
14,651,2.967878,2.475784
14,654,2.939918,2.452111
14,657,2.912226,2.428669
14,660,2.884801,2.405457
14,663,2.85764,2.382471
14,666,2.830739,2.35971
14,669,2.804097,2.337171
14,672,2.777711,2.314852
14,675,2.751578,2.292751
14,678,2.725697,2.270866
14,681,2.700063,2.249194
14,684,2.674675,2.227734
14,687,2.649532,2.206483
14,690,2.624629,2.185439
14,693,2.599965,2.1646
14,696,2.575538,2.143965
14,699,2.551345,2.12353
14,702,2.527383,2.103295
14,705,2.503651,2.083256
14,708,2.480147,2.063413
14,711,2.456867,2.043763
14,714,2.433811,2.024304
14,717,2.410975,2.005035
14,720,2.388358,1.985953
14,723,2.365957,1.967057
14,726,2.343771,1.948344
14,729,2.321797,1.929814
14,732,2.300033,1.911463
14,735,2.278477,1.893291
14,738,2.257127,1.875295
14,741,2.235981,1.857475
14,744,2.215037,1.839827
14,747,2.194293,1.822351
14,750,2.173748,1.805045
14,753,2.153398,1.787906
14,756,2.133243,1.770934
14,759,2.11328,1.754126
14,762,2.093508,1.737481
14,765,2.073924,1.720998
14,768,2.054527,1.704675
14,771,2.035316,1.68851
14,774,2.016287,1.672501
14,777,1.997439,1.656648
14,780,1.978772,1.640948
14,783,1.960282,1.6254
14,786,1.941968,1.610003
14,789,1.923829,1.594754
14,792,1.905862,1.579653
14,795,1.888067,1.564699
14,798,1.870441,1.549889
14,801,1.852982,1.535222
14,804,1.83569,1.520697
14,807,1.818562,1.506312
14,810,1.801597,1.492066
14,813,1.784794,1.477957
14,816,1.76815,1.463986
14,819,1.751664,1.450149
14,822,1.735336,1.436446
14,825,1.719162,1.422875
14,828,1.703142,1.409435
14,831,1.687274,1.396125
14,834,1.671557,1.382943
14,837,1.655989,1.369888
14,840,1.640569,1.356959
14,843,1.625295,1.344155
14,846,1.610166,1.331474
14,849,1.59518,1.318915
14,852,1.580337,1.306477
14,855,1.565634,1.294158
14,858,1.551071,1.281959
14,861,1.536645,1.269876
14,864,1.522357,1.25791
14,867,1.508204,1.246059
14,870,1.494185,1.234323
14,873,1.480299,1.2227
14,876,1.466544,1.211188
14,879,1.45292,1.199787
14,882,1.439424,1.188495
14,885,1.426057,1.177312
14,888,1.412815,1.166237
14,891,1.3997,1.155267
14,894,1.386708,1.144404
14,897,1.373838,1.133644
14,900,1.361091,1.122987
14,903,1.348464,1.112433
14,906,1.335956,1.10198
14,909,1.323566,1.091626
14,912,1.311293,1.081372
14,915,1.299136,1.071216
14,918,1.287094,1.061159
14,921,1.275166,1.051197
14,924,1.263351,1.041331
14,927,1.251647,1.03156
14,930,1.240053,1.021882
14,933,1.228569,1.012297
14,936,1.217193,1.002804
14,939,1.205925,0.9934012
14,942,1.194762,0.9840886
14,945,1.183705,0.974865
14,948,1.172752,0.9657295
14,951,1.161902,0.9566813
14,954,1.151154,0.9477195
14,957,1.140508,0.9388432
14,960,1.129961,0.9300516
14,963,1.119514,0.9213439
14,966,1.109164,0.9127191
14,969,1.098913,0.9041773
14,972,1.088758,0.8957171
14,975,1.078699,0.8873377
14,978,1.068735,0.8790382
14,981,1.058864,0.8708179
14,984,1.049085,0.862676
14,987,1.039399,0.8546117
14,990,1.029804,0.8466243
14,993,1.020298,0.838713
14,996,1.010883,0.8308771
14,999,1.001555,0.8231158
14,1002,0.9923151,0.8154284
14,1005,0.9831619,0.8078142
14,1008,0.9740945,0.8002724
14,1011,0.9651121,0.7928024
14,1014,0.956214,0.7854034
14,1017,0.9473991,0.7780749
14,1020,0.9386673,0.7708161
14,1023,0.9300174,0.7636266
14,1026,0.9214486,0.7565054
14,1029,0.9129602,0.7494519
14,1032,0.9045512,0.7424654
14,1035,0.8962211,0.7355454
14,1038,0.887969,0.7286911
14,1041,0.8797942,0.721902
14,1044,0.871696,0.7151773
14,1047,0.8636736,0.7085165
14,1050,0.8557262,0.7019189
14,1053,0.8478533,0.695384
14,1056,0.840054,0.688911
14,1059,0.8323277,0.6824995
14,1062,0.8246737,0.6761488
14,1065,0.8170911,0.6698583
14,1068,0.8095795,0.6636274
14,1071,0.8021382,0.6574557
14,1074,0.7947665,0.6513426
14,1077,0.7874638,0.6452875
14,1080,0.7802293,0.6392897
14,1083,0.7730624,0.6333487
14,1086,0.7659625,0.627464
14,1089,0.7589289,0.6216351
14,1092,0.751961,0.6158613
14,1095,0.7450581,0.6101422
14,1098,0.7382197,0.6044773
14,1101,0.7314451,0.5988659
14,1104,0.7247337,0.5933076
14,1107,0.718085,0.5878019
14,1110,0.7114982,0.5823482
14,1113,0.7049729,0.5769461
14,1116,0.6985083,0.571595
14,1119,0.6921041,0.5662944
14,1122,0.6857596,0.561044
14,1125,0.6794744,0.5558434
14,1128,0.6732477,0.5506918
14,1131,0.6670791,0.545589
14,1134,0.6609679,0.5405343
14,1137,0.6549137,0.5355273
14,1140,0.6489159,0.5305676
14,1143,0.6429738,0.5256547
14,1146,0.6370872,0.5207882
14,1149,0.6312553,0.5159675
14,1152,0.6254777,0.5111923
14,1155,0.6197538,0.5064621
14,1158,0.6140832,0.5017765
14,1161,0.6084653,0.497135
14,1164,0.6028996,0.4925372
14,1167,0.5973856,0.4879827
14,1170,0.5919229,0.4834711
14,1173,0.586511,0.479002
14,1176,0.5811496,0.4745752
14,1179,0.5758379,0.47019
14,1182,0.5705757,0.465846
14,1185,0.5653622,0.461543
14,1188,0.5601972,0.4572805
14,1191,0.5550802,0.453058
14,1194,0.5500107,0.4488753
14,1197,0.5449883,0.4447319
14,1200,0.5400124,0.4406274
14,1203,0.5350828,0.4365615
14,1206,0.5301988,0.4325338
14,1209,0.5253602,0.428544
14,1212,0.5205663,0.4245916
14,1215,0.515817,0.4206763
14,1218,0.5111116,0.4167977
14,1221,0.5064498,0.4129556
14,1224,0.5018312,0.4091495
14,1227,0.4972556,0.4053792
14,1230,0.4927224,0.4016443
14,1233,0.4882312,0.3979445
14,1236,0.4837815,0.3942794
14,1239,0.4793732,0.3906486
14,1242,0.4750056,0.3870519
14,1245,0.4706784,0.3834889
14,1248,0.4663913,0.3799593
14,1251,0.4621439,0.3764628
14,1254,0.4579357,0.372999
14,1257,0.4537665,0.3695677
14,1260,0.4496359,0.3661685
14,1263,0.4455434,0.3628012
14,1266,0.4414888,0.3594653
14,1269,0.4374716,0.3561607
14,1272,0.4334916,0.352887
14,1275,0.4295483,0.3496439
14,1278,0.4256416,0.3464312
14,1281,0.4217709,0.3432486
14,1284,0.4179361,0.3400958
14,1287,0.4141366,0.3369724
14,1290,0.4103723,0.3338782
14,1293,0.4066427,0.330813
14,1296,0.4029476,0.3277764
14,1299,0.3992866,0.3247682
14,1302,0.3956593,0.3217881
14,1305,0.3920656,0.3188359
14,1308,0.388505,0.3159111
14,1311,0.3849772,0.3130138
14,1314,0.3814819,0.3101434
14,1317,0.3780189,0.3072999
14,1320,0.3745879,0.3044828
14,1323,0.3711884,0.301692
14,1326,0.3678203,0.2989273
14,1329,0.3644833,0.2961884
14,1332,0.361177,0.2934751
14,1335,0.3579012,0.2907871
14,1338,0.3546557,0.2881241
14,1341,0.35144,0.285486
14,1344,0.3482539,0.2828724
14,1347,0.3450972,0.2802832
14,1350,0.3419695,0.2777182
14,1353,0.3388706,0.275177
14,1356,0.3358003,0.2726595
14,1359,0.3327582,0.2701654
14,1362,0.3297441,0.2676945
14,1365,0.3267577,0.2652467
14,1368,0.3237988,0.2628216
14,1371,0.3208671,0.260419
14,1374,0.3179623,0.2580388
14,1377,0.3150843,0.2556807
14,1380,0.3122328,0.2533446
14,1383,0.3094075,0.2510303
14,1386,0.3066082,0.2487375
14,1389,0.3038346,0.246466
14,1392,0.3010865,0.2442155
14,1395,0.2983636,0.2419861
14,1398,0.2956658,0.2397773
14,1401,0.2929927,0.237589
14,1404,0.2903442,0.2354211
14,1407,0.28772,0.2332733
14,1410,0.2851199,0.2311454
14,1413,0.2825437,0.2290373
14,1416,0.279991,0.2269488
14,1419,0.2774619,0.2248796
14,1422,0.2749558,0.2228296
14,1425,0.2724728,0.2207986
14,1428,0.2700126,0.2187864
14,1431,0.2675749,0.2167929
14,1434,0.2651597,0.214818
14,1437,0.2627666,0.2128613
14,1440,0.2603954,0.2109228
15,0,0,0
15,1,2.834493,0.02849096
15,2,8.497897,0.1910429
15,3,14.43925,0.5050718
15,4,20.27481,0.9541159
15,5,25.95018,1.521035
15,6,31.44553,2.191415
15,7,36.74117,2.952975
15,8,41.82073,3.79494
15,9,46.67441,4.707717
15,10,51.29934,5.682734
15,11,52.86373,6.683866
15,12,51.38008,7.598749
15,13,49.40915,8.403943
15,14,47.34608,9.110576
15,15,45.25761,9.731068
15,18,39.16132,11.17036
15,21,33.83005,12.12731
15,24,29.50786,12.74801
15,27,26.13314,13.13472
15,30,23.54454,13.35789
15,33,21.57144,13.46614
15,36,20.06535,13.49324
15,39,18.90697,13.46286
15,42,18.00488,13.39172
15,45,17.29045,13.29172
15,48,16.71296,13.17131
15,51,16.23548,13.03658
15,54,15.83119,12.89194
15,57,15.48064,12.74055
15,60,15.16986,12.58472
15,63,14.88874,12.42612
15,66,14.62996,12.26601
15,69,14.38819,12.10528
15,72,14.15963,11.94461
15,75,13.94154,11.78447
15,78,13.73193,11.62525
15,81,13.52932,11.46719
15,84,13.33257,11.31053
15,87,13.14084,11.15541
15,90,12.95353,11.00195
15,93,12.77017,10.85023
15,96,12.59045,10.70031
15,99,12.41412,10.55222
15,102,12.24099,10.40599
15,105,12.07085,10.26165
15,108,11.90357,10.1192
15,111,11.73902,9.978652
15,114,11.5771,9.840005
15,117,11.41774,9.703251
15,120,11.26086,9.56838
15,123,11.10641,9.435382
15,126,10.95432,9.304239
15,129,10.80453,9.174942
15,132,10.65699,9.047467
15,135,10.51163,8.921803
15,138,10.36844,8.797925
15,141,10.22734,8.675817
15,144,10.08831,8.555454
15,147,9.951311,8.436816
15,150,9.816306,8.31988
15,153,9.683262,8.204625
15,156,9.552146,8.091025
15,159,9.422922,7.97906
15,162,9.295557,7.868706
15,165,9.170026,7.75994
15,168,9.04629,7.65274
15,171,8.924315,7.547085
15,174,8.804076,7.442951
15,177,8.685551,7.340315
15,180,8.568698,7.239156
15,183,8.453485,7.139455
15,186,8.339907,7.041184
15,189,8.227923,6.944327
15,192,8.117509,6.848861
15,195,8.008642,6.754764
15,198,7.901301,6.662016
15,201,7.795462,6.570596
15,204,7.691104,6.480484
15,207,7.588201,6.39166
15,210,7.486733,6.304104
15,213,7.38668,6.217797
15,216,7.288018,6.13272
15,219,7.190727,6.048853
15,222,7.094785,5.96618
15,225,7.000171,5.884681
15,228,6.906867,5.804339
15,231,6.814852,5.725136
15,234,6.724105,5.647056
15,237,6.634609,5.57008
15,240,6.546345,5.494193
15,243,6.459297,5.419378
15,246,6.373446,5.345619
15,249,6.288773,5.272899
15,252,6.205264,5.201204
15,255,6.1229,5.130518
15,258,6.041667,5.060825
15,261,5.961547,4.992111
15,264,5.882524,4.924362
15,267,5.804582,4.857562
15,270,5.727705,4.791698
15,273,5.651879,4.726756
15,276,5.577088,4.662723
15,279,5.503316,4.599584
15,282,5.430552,4.537326
15,285,5.358779,4.475938
15,288,5.287984,4.415405
15,291,5.218151,4.355716
15,294,5.149268,4.296858
15,297,5.081323,4.238819
15,300,5.014301,4.181587
15,303,4.948189,4.125149
15,306,4.882975,4.069496
15,309,4.818644,4.014615
15,312,4.755187,3.960494
15,315,4.69259,3.907124
15,318,4.630841,3.854493
15,321,4.569929,3.80259
15,324,4.50984,3.751405
15,327,4.450565,3.700928
15,330,4.392092,3.651149
15,333,4.334409,3.602057
15,336,4.277506,3.553642
15,339,4.221372,3.505896
15,342,4.165996,3.458807
15,345,4.111367,3.412368
15,348,4.057476,3.366568
15,351,4.004312,3.321399
15,354,3.951864,3.276852
15,357,3.900124,3.232917
15,360,3.849081,3.189586
15,363,3.798725,3.146851
15,366,3.749047,3.104703
15,369,3.700038,3.063133
15,372,3.651688,3.022134
15,375,3.603989,2.981698
15,378,3.556931,2.941816
15,381,3.510506,2.902481
15,384,3.464705,2.863685
15,387,3.419519,2.82542
15,390,3.374939,2.78768
15,393,3.330958,2.750456
15,396,3.287567,2.713741
15,399,3.244758,2.677529
15,402,3.202523,2.641811
15,405,3.160853,2.606582
15,408,3.119743,2.571835
15,411,3.079183,2.537562
15,414,3.039167,2.503758
15,417,2.999687,2.470415
15,420,2.960735,2.437527
15,423,2.922304,2.405087
15,426,2.884386,2.37309
15,429,2.846975,2.341529
15,432,2.810063,2.310398
15,435,2.773644,2.279691
15,438,2.737714,2.249403
15,441,2.702262,2.219528
15,444,2.667284,2.190059
15,447,2.632773,2.160991
15,450,2.598722,2.132318
15,453,2.565124,2.104036
15,456,2.531974,2.076137
15,459,2.499266,2.048618
15,462,2.466992,2.021472
15,465,2.435148,1.994695
15,468,2.40373,1.968282
15,471,2.372729,1.942227
15,474,2.34214,1.916526
15,477,2.311958,1.891174
15,480,2.282177,1.866166
15,483,2.252793,1.841496
15,486,2.223798,1.817161
15,489,2.195188,1.793155
15,492,2.166958,1.769475
15,495,2.139102,1.746115
15,498,2.111617,1.723071
15,501,2.084496,1.70034
15,504,2.057734,1.677916
15,507,2.031328,1.655795
15,510,2.005271,1.633974
15,513,1.979559,1.612448
15,516,1.954188,1.591212
15,519,1.929153,1.570263
15,522,1.904449,1.549598
15,525,1.880072,1.529211
15,528,1.856017,1.5091
15,531,1.83228,1.489261
15,534,1.808857,1.469689
15,537,1.785744,1.450381
15,540,1.762935,1.431334
15,543,1.740428,1.412543
15,546,1.718218,1.394006
15,549,1.696301,1.375718
15,552,1.674673,1.357677
15,555,1.65333,1.33988
15,558,1.632268,1.322322
